,Item,State,Weekend,Grade,Organic,RPS,DFD,Freshness,Seasonal,Otipy_certified,Unique_Customors,Price,Demand
8908,3,2,0,3,1,0.792,0.966,0.736,1,1,10390,57.75,11983
8909,3,1,0,3,1,0.464,0.64,0.688,1,0,8381,44.1,9393
8910,3,3,0,2,1,0.594,0.483,0.616,0,1,5804,48.3,7116
8911,3,2,1,2,0,0.402,0.462,0.525,0,0,5926,39.9,7322
8912,3,2,0,3,1,0.484,0.63,0.416,0,1,5455,45.15,7018
8913,3,3,0,2,0,0.531,0.516,0.669,0,0,8386,48.3,10323
8914,3,2,1,3,1,0.978,0.832,0.804,1,0,9423,59.85,10906
8915,3,1,0,2,1,0.644,0.472,0.624,1,0,6287,52.5,7318
8916,3,4,1,3,0,0.471,0.43,0.435,1,0,7197,47.25,8707
8917,3,2,0,4,1,0.791,0.804,0.84,0,0,14802,53.55,15889
8918,3,3,1,3,0,0.513,0.584,0.633,1,0,7951,43.05,9586
8919,3,4,0,2,0,0.27,0.235,0.231,1,0,3767,29.4,5716
8920,3,2,1,3,1,0.837,0.98,0.829,1,1,16047,58.3,18514
8921,3,2,0,2,1,0.449,0.484,0.408,1,1,6135,47.25,7763
8922,3,1,0,3,0,0.634,0.648,0.502,1,0,6586,44.1,8043
8923,3,4,1,2,0,0.204,0.227,0.184,0,1,4311,29.4,6236
8924,3,1,0,2,1,0.697,0.694,0.594,0,1,7361,37.8,8877
8925,3,3,1,2,1,0.523,0.567,0.643,1,1,7197,47.3,9348
8926,3,1,0,3,1,0.736,0.717,0.964,0,0,11957,54.6,13765
8927,3,3,0,2,1,0.674,0.511,0.519,1,0,6080,52.5,7375
8928,3,1,0,2,0,0.602,0.607,0.468,0,1,5571,47.25,6793
8929,3,2,0,4,1,0.972,0.948,0.782,1,0,14604,53.55,16560
8930,3,2,0,3,0,0.648,0.602,0.611,0,1,6241,46.2,7950
8931,3,3,1,2,0,0.227,0.146,0.04,0,0,3075,35.7,5026
8932,3,3,0,2,1,0.616,0.65,0.421,0,0,5736,42.0,7149
8933,3,4,1,1,0,0.222,0.089,0.303,1,1,2087,31.9,4395
8934,3,3,0,3,0,0.609,0.476,0.423,1,0,7346,39.9,8537
8935,3,1,1,4,1,0.937,0.976,0.78,0,0,15576,59.85,16648
8936,3,3,0,2,0,0.473,0.658,0.657,1,1,5595,42.0,7107
8937,3,4,1,1,0,0.07,0.277,0.392,1,0,2265,34.65,4111
8938,3,2,1,4,1,0.872,0.755,0.725,0,0,12787,52.5,14650
8939,3,1,0,2,0,0.436,0.513,0.627,1,1,6522,48.3,8081
8940,3,4,1,1,0,0.163,0.245,0.24,1,1,5434,23.1,7934
8941,3,2,0,3,1,0.809,0.847,0.879,1,1,15264,60.9,16475
8942,3,1,1,2,1,0.693,0.619,0.542,0,0,7146,45.15,8826
8943,3,4,0,2,1,0.626,0.456,0.648,0,0,7721,52.5,9141
8944,3,2,1,4,1,0.97,0.995,0.865,0,1,8623,60.9,10196
8945,3,2,1,3,1,0.65,0.487,0.659,1,1,7860,48.4,10853
8946,3,4,1,1,0,0.059,0.337,0.39,1,1,3577,28.6,6168
8947,3,1,1,4,1,0.753,0.849,0.801,1,0,9020,54.6,10400
8948,3,3,0,2,1,0.458,0.561,0.428,0,0,6270,43.05,8252
8949,3,4,1,3,1,0.633,0.656,0.618,1,1,6259,47.3,8581
8950,3,4,0,2,1,0.67,0.472,0.417,1,1,7152,52.5,8869
8951,3,3,0,3,0,0.469,0.631,0.61,1,0,6398,45.15,8091
8952,3,4,0,2,0,0.186,0.385,0.312,1,1,1368,31.5,2776
8953,3,1,0,4,1,0.732,0.965,0.759,0,1,12357,53.55,13569
8954,3,1,0,2,1,0.624,0.586,0.591,1,0,5368,47.25,7338
8955,3,1,0,2,0,0.55,0.587,0.481,1,0,8368,43.05,9942
8956,3,2,1,3,1,0.871,0.802,0.991,1,0,12094,53.55,13948
8957,3,1,1,2,0,0.454,0.471,0.565,0,1,6385,49.35,8353
8958,3,2,1,3,1,0.529,0.409,0.599,1,0,6369,37.8,7807
8959,3,1,0,4,1,0.824,0.788,0.97,1,1,13877,61.95,15846
8960,3,4,0,3,0,0.586,0.67,0.45,1,0,5842,45.15,7062
8961,3,4,1,1,0,0.336,0.257,0.188,0,0,1474,24.15,3147
8962,3,1,1,2,1,0.658,0.686,0.511,0,0,8298,47.25,9633
8963,3,4,0,3,0,0.643,0.592,0.513,1,0,5364,42.0,6804
8964,3,1,0,2,1,0.507,0.639,0.671,1,0,5273,42.0,6595
8965,3,3,0,2,0,0.429,0.696,0.437,1,1,7345,49.35,8391
8966,3,4,0,2,1,0.467,0.447,0.529,1,0,7386,36.75,8440
8967,3,4,0,1,0,0.12,0.109,0.046,0,0,5093,26.25,6961
8968,3,4,0,2,0,0.197,0.241,0.399,1,1,4841,28.35,5919
8969,3,3,0,3,0,0.418,0.471,0.549,1,1,5302,52.5,6355
8970,3,3,1,3,0,0.66,0.582,0.656,0,0,5772,52.5,6910
8971,3,1,0,4,1,0.85,0.829,0.934,0,1,14551,61.95,15656
8972,3,4,1,3,1,0.501,0.412,0.461,0,1,6264,36.75,7540
8973,3,3,1,1,0,0.058,0.22,0.155,1,0,2802,30.45,4591
8974,3,1,0,3,1,0.56,0.665,0.628,0,0,5355,37.8,6738
8975,3,2,0,4,1,0.854,0.792,0.817,1,1,14413,55.65,15986
8976,3,4,1,1,0,0.135,0.048,0.303,1,1,1497,29.7,3988
8977,3,2,0,3,1,0.742,0.847,0.783,0,0,10207,59.85,11477
8978,3,4,0,3,1,0.47,0.603,0.65,0,1,8224,38.85,9617
8979,3,2,1,2,1,0.493,0.456,0.572,0,1,7140,37.8,8215
8980,3,1,1,4,1,0.891,0.978,0.849,0,1,10587,58.8,12454
8981,3,1,1,3,0,0.522,0.644,0.475,1,1,5732,46.2,8614
8982,3,4,1,2,0,0.188,0.323,0.12,0,0,1127,25.2,3050
8983,3,1,1,3,1,0.682,0.48,0.662,0,1,6492,47.25,8062
8984,3,3,1,2,0,0.029,0.3,0.055,0,0,1281,25.2,2923
8985,3,4,0,3,0,0.539,0.693,0.589,1,0,5845,37.8,7577
8986,3,1,0,3,1,0.943,0.887,0.724,0,0,9151,55.65,10817
8987,3,3,0,3,1,0.513,0.446,0.689,0,0,5563,39.9,6704
8988,3,1,1,2,0,0.474,0.697,0.459,1,1,6054,52.8,8293
8989,3,1,1,4,1,0.801,0.72,0.762,0,1,13486,52.5,15072
8990,3,1,1,4,1,0.705,0.734,0.939,0,1,13539,57.75,14595
8991,3,4,0,3,1,0.568,0.48,0.678,1,1,6679,51.45,8420
8992,3,1,1,2,1,0.687,0.48,0.592,1,1,8609,38.5,10874
8993,3,3,0,3,1,0.687,0.615,0.563,1,1,7074,43.05,8982
8994,3,4,0,2,0,0.196,0.117,0.022,0,0,1489,23.1,3216
8995,3,2,1,3,1,0.732,0.955,0.839,1,0,14073,63.0,15495
8996,3,4,1,3,1,0.681,0.419,0.648,0,1,5602,51.45,7496
8997,3,3,1,2,0,0.371,0.281,0.373,0,0,4856,23.1,6105
8998,3,2,0,4,1,0.819,0.903,0.983,0,1,12239,61.95,13624
8999,3,3,0,2,0,0.698,0.426,0.646,1,0,7878,50.4,9108
9000,4,1,1,1,0,0.252,0.147,0.005,0,1,2858,74.55,4376
9001,4,1,0,2,0,0.089,0.191,0.182,1,0,3360,73.5,4973
9002,4,4,0,2,0,0.522,0.641,0.553,0,1,7443,144.9,8501
9003,4,3,1,3,0,0.415,0.433,0.428,1,0,5500,115.5,7142
9004,4,4,0,3,1,0.599,0.651,0.509,0,0,6859,135.45,8294
9005,4,1,0,3,1,0.66,0.506,0.441,0,0,6125,152.25,7248
9006,4,4,0,2,1,0.467,0.557,0.518,0,1,6297,114.45,7606
9007,4,4,0,2,1,0.436,0.65,0.566,1,0,5840,110.25,7170
9008,4,4,0,3,0,0.416,0.521,0.676,1,1,5577,145.95,7336
9009,4,3,0,3,1,0.444,0.452,0.688,0,1,6517,115.5,7851
9010,4,4,1,3,1,0.956,0.83,0.749,1,1,11086,191.4,13344
9011,4,2,0,3,0,0.637,0.413,0.57,1,1,6549,117.6,8525
9012,4,2,0,1,0,0.131,0.245,0.369,1,1,3538,75.6,5059
9013,4,4,1,2,1,0.588,0.692,0.693,1,1,7465,128.7,10172
9014,4,1,0,2,0,0.635,0.503,0.591,1,1,6730,113.4,8462
9015,4,1,0,2,1,0.426,0.698,0.422,1,0,5619,119.7,7176
9016,4,4,1,3,1,0.719,0.987,0.891,0,0,12272,183.75,13680
9017,4,4,1,3,1,0.598,0.663,0.639,0,0,6636,120.75,8136
9018,4,1,1,2,0,0.536,0.497,0.684,1,1,5550,113.3,7928
9019,4,4,0,4,1,0.988,0.826,0.859,1,1,13003,159.6,14072
9020,4,4,1,3,1,0.428,0.587,0.673,0,0,7380,148.05,8835
9021,4,2,0,2,0,0.236,0.001,0.169,0,0,4899,93.45,5963
9022,4,4,0,3,1,0.981,0.736,0.782,1,0,11350,185.85,12769
9023,4,2,0,2,1,0.463,0.694,0.67,0,0,7807,132.3,9054
9024,4,3,1,3,1,0.595,0.697,0.611,1,0,8394,136.5,10374
9025,4,2,1,3,0,0.655,0.491,0.407,0,1,8092,136.5,9310
9026,4,2,1,2,1,0.511,0.464,0.469,0,1,5729,124.95,7535
9027,4,3,0,2,0,0.44,0.693,0.547,1,1,5818,156.45,7674
9028,4,4,1,3,1,0.525,0.484,0.475,0,0,6342,155.4,8055
9029,4,3,1,2,0,0.586,0.405,0.591,1,1,6927,124.3,9193
9030,4,2,0,1,0,0.005,0.389,0.137,1,1,3462,88.2,4767
9031,4,3,1,3,0,0.525,0.556,0.575,1,0,8318,129.15,9735
9032,4,2,1,3,1,0.687,0.675,0.612,1,1,5685,143.0,8236
9033,4,4,1,3,1,0.757,0.881,0.829,0,1,12315,160.65,13959
9034,4,1,1,2,1,0.589,0.476,0.488,0,0,6328,136.5,7882
9035,4,1,0,3,1,0.425,0.587,0.484,1,1,5537,105.0,7211
9036,4,2,1,1,0,0.122,0.018,0.033,0,0,4992,78.75,6343
9037,4,4,0,3,1,0.875,0.821,0.983,1,0,9588,172.2,10931
9038,4,3,1,2,0,0.568,0.651,0.594,0,0,7620,156.45,8973
9039,4,4,0,3,1,0.713,0.936,0.793,0,0,9010,185.85,10476
9040,4,3,0,3,1,0.854,0.768,0.855,0,0,8585,161.7,9815
9041,4,3,0,3,0,0.604,0.606,0.682,0,0,7114,127.05,8650
9042,4,1,0,1,0,0.204,0.189,0.221,1,1,1351,77.7,2980
9043,4,3,0,4,1,0.997,0.826,0.927,0,0,13931,187.95,15195
9044,4,4,0,2,1,0.524,0.604,0.423,1,1,6346,133.35,7584
9045,4,3,0,3,1,0.537,0.626,0.684,1,0,5729,142.8,6935
9046,4,1,1,2,0,0.328,0.208,0.121,0,1,1408,87.15,3297
9047,4,2,0,2,1,0.653,0.677,0.552,1,1,5340,141.75,7266
9048,4,2,0,1,0,0.067,0.384,0.04,1,1,1622,74.55,2883
9049,4,2,1,2,0,0.372,0.09,0.389,0,0,3815,75.6,4871
9050,4,3,1,3,1,0.455,0.504,0.5,0,1,5710,109.2,7091
9051,4,3,0,3,0,0.544,0.566,0.588,0,1,5864,117.6,6934
9052,4,3,1,3,1,0.946,0.857,0.722,0,1,8848,185.85,10025
9053,4,1,0,2,1,0.433,0.603,0.457,0,0,6120,154.35,7778
9054,4,1,0,1,0,0.232,0.278,0.193,0,1,2832,87.15,4728
9055,4,2,1,2,1,0.465,0.573,0.511,1,0,6833,109.2,8830
9056,4,1,1,3,0,0.612,0.542,0.543,0,0,7177,118.65,9158
9057,4,2,0,1,0,0.075,0.075,0.311,0,0,2160,89.25,4070
9058,4,4,1,3,1,0.956,0.843,0.768,1,1,16127,190.3,18737
9059,4,4,0,3,0,0.599,0.62,0.59,0,1,7785,150.15,9778
9060,4,2,0,3,0,0.549,0.447,0.49,1,1,6451,142.8,8021
9061,4,1,1,1,0,0.154,0.376,0.312,0,0,2562,96.6,4448
9062,4,3,1,2,0,0.611,0.558,0.661,1,0,7800,108.15,9197
9063,4,1,0,3,1,0.61,0.456,0.414,0,1,6241,138.6,7450
9064,4,2,1,2,1,0.582,0.633,0.547,0,1,7999,143.85,9462
9065,4,3,0,3,1,0.458,0.527,0.495,1,0,5655,147.0,7251
9066,4,1,0,1,0,0.375,0.383,0.164,0,1,4494,93.45,5608
9067,4,3,1,4,1,0.898,0.912,0.702,1,1,16023,172.7,18120
9068,4,1,0,2,0,0.387,0.373,0.367,1,0,4884,88.2,5931
9069,4,4,1,2,0,0.64,0.61,0.649,0,0,7637,131.25,9249
9070,4,4,1,3,1,0.848,0.895,0.824,0,1,8751,176.4,10590
9071,4,1,1,2,0,0.284,0.388,0.018,0,1,4773,81.9,6457
9072,4,1,0,2,0,0.391,0.095,0.381,1,0,1880,92.4,3809
9073,4,3,0,3,1,0.909,0.988,0.882,1,0,10802,171.15,12120
9074,4,4,1,2,1,0.529,0.53,0.599,0,1,7179,126.0,8945
9075,4,1,1,2,0,0.025,0.209,0.068,1,1,5331,97.9,7625
9076,4,2,0,3,0,0.588,0.5,0.536,1,0,5707,153.3,7256
9077,4,1,1,3,1,0.649,0.663,0.693,0,0,8226,147.0,9230
9078,4,4,0,3,0,0.407,0.433,0.617,0,1,5477,107.1,7005
9079,4,4,0,3,1,0.704,0.982,0.901,0,0,12699,172.2,14588
9080,4,4,0,3,0,0.676,0.597,0.465,1,1,7231,141.75,8678
9081,4,1,1,2,1,0.662,0.614,0.468,0,0,6159,122.85,7286
9082,4,3,0,3,1,0.767,0.76,0.858,0,1,14623,165.9,16505
9083,4,1,0,2,0,0.529,0.682,0.474,0,0,6668,111.3,8368
9084,4,1,0,2,0,0.279,0.259,0.288,1,1,3408,103.95,4830
9085,4,4,0,3,1,0.725,0.849,0.781,1,0,14204,187.95,16079
9086,4,3,0,2,0,0.498,0.692,0.689,0,0,6371,109.2,7639
9087,4,1,1,2,1,0.551,0.43,0.588,1,0,6220,118.65,7277
9088,4,4,1,4,1,0.929,0.793,0.842,1,0,12679,158.55,13947
9089,4,3,0,2,0,0.602,0.507,0.677,0,1,8161,150.15,9193
9090,4,3,0,2,1,0.562,0.405,0.513,0,0,7071,114.45,8281
9091,4,3,0,3,1,0.765,0.893,0.72,1,0,9986,172.2,11921
9092,4,3,0,2,0,0.639,0.636,0.449,0,0,7658,144.9,9002
9093,4,2,0,3,0,0.63,0.461,0.662,1,0,6949,148.05,8817
9094,4,2,0,2,0,0.165,0.078,0.171,1,1,1955,90.3,3613
9095,4,4,1,4,1,0.892,0.755,0.822,0,1,10973,166.95,12891
9096,4,3,0,4,1,0.743,0.858,0.722,0,0,10218,182.7,11433
9097,4,4,0,3,1,0.55,0.628,0.694,0,0,5897,133.35,7809
9098,4,4,0,3,1,0.687,0.563,0.498,0,0,8069,124.95,9725
9099,4,3,0,3,1,0.991,0.761,0.733,1,0,12790,186.9,14691
9100,4,3,0,3,0,0.642,0.668,0.554,0,0,7152,118.65,8585
9101,4,3,1,2,0,0.699,0.576,0.634,1,1,6784,111.1,8920
9102,4,4,0,2,0,0.621,0.495,0.485,1,1,7536,106.05,9006
9103,4,4,1,3,1,0.867,0.835,0.985,0,0,10924,184.8,12505
9104,4,1,0,2,0,0.427,0.637,0.584,1,0,6055,154.35,7063
9105,4,1,0,3,0,0.577,0.491,0.639,1,0,7968,142.8,9915
9106,4,4,1,4,1,0.794,0.789,0.89,1,0,9217,177.45,10234
9107,4,2,1,3,1,0.696,0.449,0.524,0,1,6332,144.9,7548
9108,4,1,0,2,0,0.346,0.029,0.112,0,0,3949,97.65,5105
9109,4,4,0,3,1,0.859,0.764,0.927,0,1,9300,176.4,10435
9110,4,4,1,2,1,0.69,0.457,0.592,0,0,8087,151.2,9586
9111,4,1,1,1,0,0.033,0.31,0.094,0,0,3398,91.35,5068
9112,4,4,0,3,1,0.512,0.695,0.538,1,1,5660,119.7,6663
9113,4,3,1,2,0,0.576,0.431,0.413,1,0,7255,144.9,8849
9114,4,2,1,1,0,0.078,0.306,0.116,1,0,2839,84.0,4500
9115,4,4,1,3,1,0.579,0.416,0.513,0,1,7856,135.45,9815
9116,4,2,0,2,1,0.412,0.642,0.535,0,1,8193,133.35,9978
9117,4,2,0,2,0,0.123,0.222,0.1,0,0,1231,85.05,3077
9118,4,3,1,4,1,0.723,0.804,0.764,1,0,8447,161.7,10081
9119,4,1,1,2,0,0.167,0.112,0.169,1,1,1116,110.0,3783
9120,4,2,0,3,0,0.492,0.623,0.67,0,0,8235,116.55,9743
9121,4,3,1,2,1,0.431,0.482,0.629,0,0,7249,117.6,9243
9122,4,1,1,3,1,0.591,0.424,0.496,0,1,7428,152.25,9090
9123,4,2,1,2,0,0.307,0.042,0.117,0,1,4720,75.6,5748
9124,4,1,0,2,1,0.526,0.611,0.409,1,1,5535,153.3,6936
9125,4,1,1,3,1,0.505,0.656,0.655,0,0,6596,129.15,8420
9126,4,4,1,3,1,0.437,0.462,0.609,1,1,8035,155.1,10980
9127,4,3,1,4,1,0.959,0.961,0.894,0,0,8747,181.65,10536
9128,4,4,1,2,1,0.416,0.478,0.443,0,0,5610,109.2,7458
9129,4,1,0,3,0,0.524,0.5,0.569,1,0,6625,135.45,7698
9130,4,3,0,3,1,0.89,0.798,0.944,0,0,11872,181.65,13799
9131,4,1,0,2,1,0.591,0.476,0.622,1,1,6854,116.55,8415
9132,4,3,1,2,1,0.645,0.448,0.69,1,1,7573,149.6,10566
9133,4,4,1,3,1,0.802,0.984,0.705,1,0,8727,183.75,10525
9134,4,4,1,2,0,0.654,0.526,0.664,1,0,7565,112.35,9474
9135,4,2,0,2,0,0.403,0.439,0.643,0,1,8263,127.05,9894
9136,4,3,1,3,1,0.576,0.494,0.436,0,0,8125,138.6,9417
9137,4,1,0,3,0,0.505,0.65,0.593,0,0,7525,135.45,8780
9138,4,2,1,1,0,0.076,0.142,0.371,1,0,2955,85.05,4363
9139,4,2,0,3,1,0.461,0.615,0.514,1,0,7606,108.15,9110
9140,4,1,1,2,1,0.52,0.575,0.493,0,1,8345,143.85,10330
9141,4,1,1,2,0,0.39,0.009,0.18,0,0,4986,84.0,6757
9142,4,1,0,3,0,0.439,0.575,0.475,1,1,8347,124.95,10177
9143,4,2,0,3,0,0.446,0.514,0.591,1,1,7645,121.8,8820
9144,4,1,0,3,0,0.401,0.552,0.464,0,0,7074,128.1,8627
9145,4,4,1,4,1,0.705,0.781,0.989,1,0,9966,165.9,11850
9146,4,2,1,1,0,0.314,0.221,0.129,0,1,1234,100.8,2570
9147,4,3,1,2,0,0.688,0.418,0.484,0,1,8337,121.8,10299
9148,4,3,0,3,1,0.735,0.985,0.828,0,1,14442,169.05,15844
9149,4,2,0,2,0,0.113,0.025,0.136,1,1,2585,80.85,3874
9150,4,2,1,3,1,0.481,0.686,0.498,1,0,7759,152.25,9272
9151,4,4,1,4,1,0.864,0.91,0.701,1,1,15522,182.6,18352
9152,4,3,0,2,1,0.403,0.513,0.696,1,0,6750,148.05,7954
9153,4,2,1,3,0,0.684,0.478,0.433,1,1,6934,123.2,9578
9154,4,4,0,4,1,0.93,0.802,0.868,1,1,12868,184.8,14127
9155,4,2,0,2,0,0.639,0.659,0.413,0,1,6508,154.35,7662
9156,4,2,1,1,0,0.382,0.188,0.003,1,1,4170,80.3,6378
9157,4,3,0,2,0,0.594,0.444,0.666,1,0,7190,131.25,8944
9158,4,1,0,2,0,0.57,0.421,0.488,1,0,5910,110.25,7788
9159,4,4,0,3,1,0.544,0.62,0.528,1,1,8338,144.9,9421
9160,4,3,0,3,1,0.7,0.671,0.609,0,1,5483,122.85,7240
9161,4,2,0,2,0,0.036,0.33,0.109,0,1,4467,105.0,6006
9162,4,2,1,1,0,0.381,0.158,0.277,0,0,1800,97.65,2919
9163,4,3,1,3,1,0.933,0.851,0.992,0,1,10207,157.5,11790
9164,4,1,0,3,1,0.491,0.526,0.612,0,1,7999,127.05,9377
9165,4,2,1,2,0,0.183,0.096,0.016,0,0,3528,97.65,4589
9166,4,4,0,4,1,0.94,0.769,0.927,1,0,9066,172.2,10903
9167,4,1,1,2,0,0.605,0.534,0.694,1,0,8251,130.2,9949
9168,4,4,0,2,0,0.593,0.534,0.519,0,0,7667,134.4,9649
9169,4,3,0,3,1,0.829,0.88,0.866,1,0,8920,189.0,10227
9170,4,1,0,2,1,0.45,0.498,0.561,1,0,8219,134.4,9459
9171,4,1,1,1,0,0.066,0.154,0.024,1,0,4668,103.95,5949
9172,4,4,1,4,1,0.997,0.987,0.827,0,0,12413,158.55,13455
9173,4,3,1,2,1,0.695,0.532,0.427,1,0,5952,111.3,7412
9174,4,2,1,1,0,0.326,0.048,0.337,1,0,4436,79.8,6368
9175,4,4,0,3,1,0.821,0.802,0.935,0,0,10252,182.7,12052
9176,4,3,1,3,0,0.618,0.654,0.674,0,1,8383,111.3,9603
9177,4,2,0,3,0,0.699,0.484,0.428,1,1,7004,130.2,8994
9178,4,2,1,2,0,0.387,0.182,0.392,0,0,2700,96.6,4654
9179,4,3,1,2,1,0.6,0.592,0.489,0,1,5626,135.45,6776
9180,4,2,0,2,0,0.051,0.389,0.348,0,0,2854,105.0,4557
9181,4,2,0,2,0,0.042,0.252,0.3,1,0,5243,93.45,6932
9182,4,3,0,2,0,0.497,0.422,0.631,1,1,7725,139.65,9214
9183,4,2,0,2,0,0.345,0.123,0.262,0,1,2370,86.1,3769
9184,4,1,0,3,1,0.682,0.612,0.677,0,1,5528,121.8,7060
9185,4,4,1,4,1,0.921,0.986,0.756,1,1,9289,187.0,11552
9186,4,4,0,2,0,0.452,0.648,0.638,0,1,5331,154.35,7311
9187,4,3,1,3,0,0.524,0.57,0.465,0,1,7171,130.2,9129
9188,4,4,1,3,0,0.651,0.435,0.415,0,1,8375,116.55,9895
9189,4,1,0,3,1,0.629,0.682,0.643,0,0,6625,157.5,7951
9190,4,1,1,3,1,0.665,0.576,0.407,0,1,6457,145.95,7572
9191,4,1,0,2,1,0.597,0.563,0.505,1,0,5958,156.45,7211
9192,4,4,1,4,1,0.934,0.857,0.76,0,0,14669,177.45,16498
9193,4,3,1,4,1,0.739,0.857,0.944,1,1,15585,187.0,17821
9194,4,2,0,3,1,0.4,0.429,0.613,1,0,8211,118.65,9809
9195,4,1,1,2,0,0.336,0.077,0.382,0,0,1356,92.4,2997
9196,4,1,0,2,1,0.461,0.473,0.488,0,1,5421,139.65,6766
9197,4,1,1,2,1,0.637,0.594,0.642,1,1,6309,140.8,8924
9198,4,1,1,2,0,0.109,0.274,0.292,0,0,2051,87.15,3605
9199,4,3,1,3,1,0.715,0.855,0.932,0,1,10404,182.7,11946
9200,4,4,0,3,1,0.807,0.892,0.864,0,0,15256,178.5,16473
9201,4,1,0,1,0,0.138,0.029,0.244,0,0,2474,81.9,3623
9202,4,4,1,3,1,0.736,0.986,0.734,0,0,13111,183.75,14848
9203,4,1,1,2,0,0.629,0.617,0.614,1,0,8322,132.3,10159
9204,4,2,0,2,0,0.387,0.396,0.257,0,0,1424,74.55,3354
9205,4,3,0,4,1,0.825,0.769,0.825,1,0,12657,180.6,14616
9206,4,2,1,3,0,0.453,0.541,0.62,1,1,7482,160.6,10192
9207,4,3,0,2,1,0.536,0.623,0.672,0,0,8220,147.0,10053
9208,4,2,1,1,0,0.125,0.254,0.156,1,1,2703,97.9,5663
9209,4,3,0,3,1,0.493,0.633,0.593,1,1,5730,155.4,7570
9210,4,3,0,3,0,0.52,0.679,0.437,1,1,6723,133.35,8502
9211,4,2,1,3,1,0.656,0.41,0.452,0,0,5722,140.7,7489
9212,4,2,0,3,0,0.494,0.415,0.693,1,1,6898,152.25,8656
9213,4,3,1,3,0,0.444,0.626,0.453,1,1,8512,158.4,11112
9214,4,4,0,3,1,0.636,0.618,0.403,0,0,5798,129.15,7786
9215,4,2,1,2,1,0.544,0.412,0.618,0,0,6297,151.2,7374
9216,4,4,1,3,0,0.643,0.663,0.662,0,0,8331,117.6,10064
9217,4,4,1,3,1,0.663,0.643,0.42,1,0,6627,126.0,7820
9218,4,2,1,2,1,0.574,0.602,0.428,1,1,5571,127.6,8074
9219,4,4,1,2,1,0.558,0.56,0.472,1,0,5760,108.15,6979
9220,4,1,0,2,0,0.359,0.27,0.117,0,0,3592,105.0,5359
9221,4,4,1,2,0,0.661,0.468,0.433,0,1,7829,139.65,9132
9222,4,1,1,2,0,0.284,0.081,0.374,0,0,1191,88.2,2788
9223,4,3,1,3,1,0.557,0.623,0.553,0,1,6951,121.8,8036
9224,4,1,0,3,1,0.589,0.655,0.611,0,1,6963,149.1,8932
9225,4,4,0,2,1,0.677,0.536,0.46,0,0,5801,139.65,7277
9226,4,4,1,3,1,0.831,0.831,0.999,1,1,12877,174.9,15160
9227,4,4,0,3,1,0.638,0.493,0.432,0,1,6839,106.05,8375
9228,4,3,0,4,1,0.787,0.947,0.993,0,0,12796,169.05,14113
9229,4,4,1,4,1,0.838,0.988,0.829,0,1,12017,180.6,13569
9230,4,2,1,1,0,0.196,0.195,0.267,0,1,4649,92.4,6316
9231,4,1,0,2,0,0.262,0.302,0.06,1,1,3461,95.55,4990
9232,4,4,1,4,1,0.928,0.908,0.843,0,0,8940,168.0,10606
9233,4,2,0,2,1,0.4,0.561,0.517,1,0,8022,130.2,9354
9234,4,4,0,2,1,0.433,0.594,0.685,1,1,5431,149.1,6822
9235,4,1,0,2,1,0.592,0.635,0.522,0,1,5910,136.5,7778
9236,4,2,0,3,0,0.668,0.47,0.616,1,1,5342,149.1,6748
9237,4,2,1,1,0,0.334,0.328,0.238,0,0,3605,78.75,5522
9238,4,1,1,3,0,0.435,0.679,0.479,0,1,7599,132.3,9244
9239,4,4,1,2,1,0.64,0.691,0.527,0,0,5937,113.4,7196
9240,4,1,1,2,0,0.185,0.253,0.091,0,1,2905,97.65,4136
9241,4,4,1,3,0,0.666,0.611,0.526,0,0,5781,136.5,7498
9242,4,3,0,3,1,0.747,0.843,0.814,1,1,13031,166.95,14607
9243,4,1,0,2,0,0.649,0.477,0.552,0,0,8296,124.95,10001
9244,4,4,0,3,1,0.688,0.495,0.458,0,0,7770,137.55,9672
9245,4,2,0,2,1,0.455,0.699,0.597,1,0,7493,142.8,8753
9246,4,1,1,1,0,0.178,0.073,0.281,1,0,2283,105.0,4277
9247,4,3,0,3,1,0.79,0.733,0.788,0,1,15630,157.5,17040
9248,4,2,0,1,0,0.294,0.221,0.248,1,0,4756,82.95,5806
9249,4,1,1,2,1,0.63,0.644,0.432,0,1,6978,144.9,8736
9250,4,4,1,4,1,0.798,0.852,0.813,1,0,9185,181.65,11136
9251,4,1,1,3,0,0.427,0.502,0.585,0,0,6072,153.3,7661
9252,4,1,0,2,0,0.609,0.666,0.682,1,1,5790,140.7,7232
9253,4,2,0,2,0,0.272,0.071,0.097,1,1,5053,84.0,6469
9254,4,1,1,2,0,0.073,0.275,0.26,1,0,3955,102.9,5135
9255,4,2,1,3,0,0.692,0.693,0.666,1,1,5649,163.9,8376
9256,4,4,0,3,1,0.649,0.615,0.408,1,1,7604,153.3,9048
9257,4,4,0,2,0,0.642,0.643,0.449,0,0,5936,156.45,7631
9258,4,2,1,2,0,0.329,0.053,0.111,1,1,3923,86.9,5985
9259,4,3,0,3,1,0.527,0.673,0.596,1,1,7582,126.0,9460
9260,4,3,1,2,0,0.498,0.443,0.43,0,1,6741,140.7,7920
9261,4,3,0,2,0,0.488,0.61,0.553,1,0,8219,110.25,9337
9262,4,4,1,4,1,0.858,0.778,0.714,0,0,12422,170.1,14104
9263,4,3,1,2,0,0.551,0.516,0.599,0,0,6671,150.15,8499
9264,4,2,0,1,0,0.146,0.37,0.03,0,1,3475,74.55,5267
